event_id,event_name,date,location,fight_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee,name,id,kd,sig_str_landed,sig_str_atmpted,sig_str_acc,total_str_landed,total_str_atmpted,total_str_acc,td_landed,td_atmpted,td_acc,sub_att,ctrl,head_landed,head_atmpted,head_acc,body_landed,body_atmpted,body_acc,leg_landed,leg_atmpted,leg_acc,dist_landed,dist_atmpted,dist_acc,clinch_landed,clinch_atmpted,clinch_acc,ground_landed,ground_atmpted,ground_acc,landed_head_per,landed_body_per,landed_leg_per,landed_dist_per,landed_clinch_per,landed_ground_per,nick_name,wins,losses,draws,height,weight,reach,stance,dob,splm,str_acc,sapm,str_def,td_avg,td_avg_acc,td_def,sub_avg,winner,winner_id,sig_str_absorbed,td_defense,opponent_id,opponent_name,fight_number,days_since_last_fight,age_at_fight,win_flag_indicator,fight_time_min,sig_str_landed_per_min,sig_str_absorbed_per_min,td_acc_fight,is_debut,rolling_slpm_3,rolling_slpm_5,rolling_sapm_3,rolling_sapm_5,rolling_td_acc_3,rolling_td_acc_5,rolling_td_def_3,rolling_td_def_5,rolling_win_rate_3,rolling_win_rate_5
53adf5b845d91e4a,UFC 175: Weidman vs Machida,2014-07-05,"Las Vegas, Nevada, USA",9cba1f0cdf10a8e5,bantamweight,0,Decision - Split,3,300,3.0,Mario Yamasaki,Marcus Brimage,81801f57bd0a7c41,0.0,27.0,75.0,36.0,33.0,81.0,41.0,2.0,2.0,100.0,0.0,31.0,9.0,52.0,17.0,2.0,3.0,67.0,16.0,20.0,80.0,24.0,71.0,34.0,3.0,4.0,75.0,0.0,0.0,,33.0,7.0,59.0,88.0,11.0,0.0,The Bama Beast,7,7,0,162.56,61.23,180.34,Southpaw,1985-04-06,3.97,35.0,3.64,56.0,0.56,100.0,80.0,0.0,Russell Doane,f50d95223751e6ca,24.0,0.6666666666666667,f50d95223751e6ca,Russell Doane,5,455.0,29.25,0,15.0,1.8,1.6,1.0,0,6.58,6.4,8.6,7.67,0.0,0.25,0.93,0.94,0.67,0.75
371a1c91b24dec2b,UFC Fight Night: Rockhold vs Bisping,2014-11-07,"Sydney, New South Wales, Australia",c3d336f9aabc9fb6,bantamweight,0,KO/TKO,1,178,3.0,John Sharp,Marcus Brimage,81801f57bd0a7c41,1.0,5.0,16.0,31.0,6.0,17.0,35.0,0.0,0.0,,0.0,2.0,3.0,10.0,30.0,0.0,1.0,0.0,2.0,5.0,40.0,4.0,14.0,28.0,0.0,0.0,,1.0,2.0,50.0,60.0,0.0,40.0,80.0,0.0,20.0,The Bama Beast,7,7,0,162.56,61.23,180.34,Southpaw,1985-04-06,3.97,35.0,3.64,56.0,0.56,100.0,80.0,0.0,Marcus Brimage,81801f57bd0a7c41,6.0,1.0,1ed32eaaba9ffe10,Jumabieke Tuerxun,6,125.0,29.59,1,2.966666666666667,1.6853932584269662,2.0224719101123596,0.0,0,6.65,5.48,8.74,6.45,0.33,0.4,0.81,0.89,0.33,0.6
a72d260b436924c4,UFC 182: Jones vs Cormier,2015-01-03,"Las Vegas, Nevada, USA",22e7485bceb841af,bantamweight,0,KO/TKO,3,290,3.0,Herb Dean,Marcus Brimage,81801f57bd0a7c41,0.0,43.0,132.0,32.0,48.0,137.0,35.0,0.0,0.0,,0.0,17.0,24.0,100.0,24.0,11.0,23.0,48.0,8.0,9.0,89.0,42.0,129.0,33.0,1.0,3.0,33.0,0.0,0.0,,55.0,25.0,18.0,97.0,2.0,0.0,The Bama Beast,7,7,0,162.56,61.23,180.34,Southpaw,1985-04-06,3.97,35.0,3.64,56.0,0.56,100.0,80.0,0.0,Cody Garbrandt,d8c7c61b176e3994,49.0,0.6666666666666667,d8c7c61b176e3994,Cody Garbrandt,7,57.0,29.74,0,14.833333333333334,2.898876404494382,3.303370786516854,0.0,0,4.74,4.65,7.48,5.89,0.33,0.2,0.89,0.89,0.33,0.6
ef7fa30364cbe7f2,UFC Fight Night: Bisping vs Leites,2015-07-18,"Glasgow, Scotland, United Kingdom",9cbdbbc414d6dd83,bantamweight,0,KO/TKO,1,89,3.0,Neil Hall,Marcus Brimage,81801f57bd0a7c41,0.0,9.0,17.0,52.0,9.0,17.0,53.0,0.0,0.0,,0.0,0.0,4.0,12.0,33.0,4.0,4.0,100.0,1.0,1.0,100.0,9.0,17.0,53.0,0.0,0.0,,0.0,0.0,,44.0,44.0,11.0,100.0,0.0,0.0,The Bama Beast,7,7,0,162.56,61.23,180.34,Southpaw,1985-04-06,3.97,35.0,3.64,56.0,0.56,100.0,80.0,0.0,Jimmie Rivera,9c907996820d2d69,15.0,1.0,9c907996820d2d69,Jimmie Rivera,8,196.0,30.28,0,1.4833333333333334,6.067415730337078,10.112359550561797,0.0,0,2.13,4.91,2.31,6.31,0.33,0.2,0.78,0.82,0.33,0.4
28d8638ea0a71908,UFC Fight Night: Whittaker vs. De Ridder,2025-07-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0a598768f5c8d540,heavyweight,0,Decision - Unanimous,3,300,3.0,Jim Perdios,Marcus Buchecha,095854a135e6db55,0.0,24.0,60.0,40.0,80.0,140.0,56.0,1.0,11.0,9.0,0.0,305.0,14.0,46.0,30.0,10.0,14.0,71.0,0.0,0.0,,16.0,50.0,32.0,6.0,8.0,75.0,2.0,2.0,100.0,58.0,41.0,0.0,66.0,25.0,8.0,,5,2,1,187.96,115.67,195.58,Orthodox,1990-01-08,1.7,49.0,2.17,51.0,2.0,16.0,0.0,0.0,Martin Buday,8eb046f83e82bf26,41.0,1.0,8eb046f83e82bf26,Martin Buday,1,,35.55,0,15.0,1.6,2.7333333333333334,0.09090909090909091,1,2.29,4.28,2.66,6.43,0.0,0.25,0.83,0.83,0.5,0.25
bc0f994de0521926,UFC Fight Night: Royval vs. Kape,2025-12-13,"Las Vegas, Nevada, USA",47149f3187661509,heavyweight,0,Decision - Unanimous,3,300,3.0,Herb Dean,Marcus Buchecha,095854a135e6db55,0.0,27.0,44.0,61.0,47.0,66.0,71.0,3.0,13.0,23.0,0.0,380.0,23.0,38.0,61.0,4.0,6.0,67.0,0.0,0.0,,2.0,12.0,17.0,2.0,4.0,50.0,23.0,28.0,82.0,85.0,14.0,0.0,7.0,7.0,85.0,,5,2,1,187.96,115.67,195.58,Orthodox,1990-01-08,1.7,49.0,2.17,51.0,2.0,16.0,0.0,0.0,,,24.0,1.0,8667caa0451d245b,Kennedy Nzechukwu,2,140.0,35.93,0,15.0,1.8,1.6,0.23076923076923078,0,2.25,2.0,3.02,2.41,0.05,0.27,0.83,0.83,0.0,0.25
e60d773a0a42048a,UFC Fight Night: Sterling vs. Zalal,2026-04-25,"Las Vegas, Nevada, USA",7e551ddb1494a45f,Heavyweight,0,KO/TKO Punch,2,130,3.0,Herb Dean,Marcus Buchecha,a67f5afa8d6a1b80,1.0,15.0,27.0,55.56,20.0,35.0,57.14,0.0,0.0,0.0,0.0,176.0,11.0,22.0,50.0,3.0,4.0,75.0,1.0,1.0,100.0,8.0,17.0,47.06,0.0,0.0,0.0,7.0,10.0,70.0,73.33333333333333,20.0,6.666666666666667,53.333333333333336,0.0,46.66666666666666,Ryan Spann,24,11,0,195.58,92.99,200.66,orthodox,1991-08-24,,,,,,,,,Ryan Spann,095854a135e6db55,8.0,0.8571428571428572,095854a135e6db55,Ryan Spann,3,133.0,34.67,0,7.166666666666667,2.093023255813953,1.1162790697674418,0.0,0,1.7,2.0,2.17,2.41,0.16,0.08,1.0,0.92,0.0,0.25
31ceaf0e670c1578,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,2005-11-05,"Las Vegas, Nevada, USA",f846fd001397db45,welterweight,0,TKO - Doctor's Stoppage,2,175,3.0,John McCarthy,Marcus Davis,b7d524c77c27389b,0.0,3.0,16.0,18.0,67.0,85.0,79.0,0.0,1.0,0.0,0.0,139.0,3.0,14.0,21.0,0.0,0.0,,0.0,2.0,0.0,1.0,13.0,8.0,0.0,0.0,,2.0,3.0,67.0,100.0,0.0,0.0,33.0,0.0,66.0,The Irish Hand Grenade,22,11,,177.8,77.11,177.8,Southpaw,1973-08-24,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,Melvin Guillard,ccd1299e0345e0ce,19.0,0.0,ccd1299e0345e0ce,Melvin Guillard,1,,32.2,0,7.916666666666667,0.37894736842105264,2.4,0.0,1,1.7,2.1,2.17,2.55,0.16,0.11,1.0,0.89,0.0,0.0
577ec7e108b94be3,Ortiz vs Shamrock 3: The Final Chapter,2006-10-10,"Hollywood, Florida, USA",afda8492a55f1c5d,welterweight,0,Submission,1,298,3.0,Jorge Alonso,Marcus Davis,b7d524c77c27389b,0.0,33.0,50.0,66.0,66.0,88.0,75.0,0.0,0.0,,1.0,50.0,17.0,33.0,52.0,8.0,9.0,89.0,8.0,8.0,100.0,5.0,11.0,45.0,20.0,24.0,83.0,8.0,15.0,53.0,51.0,24.0,24.0,15.0,60.0,24.0,The Irish Hand Grenade,22,11,0,177.8,77.11,177.8,Southpaw,1973-08-24,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,Marcus Davis,b7d524c77c27389b,5.0,1.0,e86bc32f5997a8f7,Forrest Petz,2,339.0,33.13,1,4.966666666666667,6.644295302013423,1.006711409395973,0.0,0,1.09,1.26,2.0,2.24,0.12,0.11,0.5,0.67,0.0,0.0
21b8a0f5c231096f,UFC Fight Night: Sanchez vs Riggs,2006-12-13,"San Diego, California, USA",a5155aef1093048b,welterweight,0,Decision - Unanimous,3,300,3.0,John McCarthy,Marcus Davis,b7d524c77c27389b,1.0,54.0,106.0,50.0,69.0,122.0,56.0,1.0,2.0,50.0,2.0,171.0,38.0,86.0,44.0,7.0,10.0,70.0,9.0,10.0,90.0,44.0,93.0,47.0,9.0,12.0,75.0,1.0,1.0,100.0,70.0,12.0,16.0,81.0,16.0,1.0,The Irish Hand Grenade,22,11,0,177.8,77.11,177.8,Southpaw,1973-08-24,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,Marcus Davis,b7d524c77c27389b,27.0,1.0,7b6e40a73b567072,Shonie Carter,3,64.0,33.3,1,15.0,3.6,1.8,0.5,0,3.51,2.61,1.7,1.94,0.0,0.08,0.5,0.75,0.5,0.25
c1684f00c626f4c0,UFC 69: Shootout,2007-04-07,"Houston, Texas, USA",f25e367b1cb8fab5,welterweight,0,Submission,2,177,3.0,Kerry Hatley,Marcus Davis,b7d524c77c27389b,0.0,6.0,20.0,30.0,18.0,32.0,56.0,3.0,3.0,100.0,1.0,330.0,6.0,20.0,30.0,0.0,0.0,,0.0,0.0,,5.0,17.0,28.0,0.0,1.0,0.0,1.0,2.0,50.0,100.0,0.0,0.0,83.0,0.0,16.0,The Irish Hand Grenade,22,11,0,177.8,77.11,177.8,Southpaw,1973-08-24,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,Marcus Davis,b7d524c77c27389b,7.0,1.0,c3ea8deeba00462b,Pete Spratt,4,115.0,33.62,1,7.95,0.7547169811320754,0.8805031446540881,1.0,0,3.54,3.11,1.74,1.7,0.17,0.18,0.67,0.75,0.67,0.5
5ca158b1cc9cb242,UFC 72: Victory,2007-06-16,"Belfast, Northern Ireland, United Kingdom",f1c1890491959bcf,welterweight,0,KO/TKO,1,75,3.0,Yves Lavigne,Marcus Davis,b7d524c77c27389b,1.0,9.0,14.0,64.0,9.0,14.0,64.0,0.0,0.0,,0.0,3.0,9.0,14.0,64.0,0.0,0.0,,0.0,0.0,,5.0,9.0,56.0,0.0,1.0,0.0,4.0,4.0,100.0,100.0,0.0,0.0,55.0,0.0,44.0,The Irish Hand Grenade,22,11,0,177.8,77.11,177.8,Southpaw,1973-08-24,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,Marcus Davis,b7d524c77c27389b,6.0,1.0,ad3041e61896b975,Jason Tan,5,70.0,33.81,1,1.25,7.2,4.8,0.0,0,3.67,2.84,1.23,1.52,0.5,0.38,1.0,0.75,1.0,0.75
0aa92558424ced9e,UFC 75: Champion vs Champion,2007-09-08,"London, England, United Kingdom",b953a9b5357cbf99,welterweight,0,Submission,1,254,3.0,Yves Lavigne,Marcus Davis,b7d524c77c27389b,0.0,24.0,40.0,60.0,32.0,48.0,67.0,1.0,3.0,33.0,1.0,150.0,22.0,37.0,59.0,2.0,3.0,67.0,0.0,0.0,,7.0,15.0,47.0,1.0,2.0,50.0,16.0,23.0,70.0,91.0,8.0,0.0,29.0,4.0,66.0,The Irish Hand Grenade,22,11,0,177.8,77.11,177.8,Southpaw,1973-08-24,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,Marcus Davis,b7d524c77c27389b,16.0,1.0,9b74de674c355425,Paul Taylor,6,84.0,34.04,1,4.233333333333333,5.669291338582677,3.779527559055118,0.3333333333333333,0,3.85,3.72,2.49,2.18,0.5,0.3,1.0,0.8,1.0,0.8
a24e080000fa7a35,UFC 80: Rapid Fire,2008-01-19,"Newcastle, England, United Kingdom",524ce5c0d6db74bb,welterweight,0,KO/TKO,1,64,3.0,Mario Yamasaki,Marcus Davis,b7d524c77c27389b,1.0,5.0,5.0,100.0,5.0,5.0,100.0,0.0,0.0,,0.0,2.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.0,,3.0,3.0,100.0,0.0,0.0,,2.0,2.0,100.0,80.0,20.0,0.0,60.0,0.0,40.0,The Irish Hand Grenade,22,11,0,177.8,77.11,177.8,Southpaw,1973-08-24,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,Marcus Davis,b7d524c77c27389b,4.0,1.0,a8aba6fd8a463043,Jess Liaudin,7,133.0,34.4,1,1.0666666666666667,4.6875,3.75,0.0,0,4.54,4.77,3.15,2.45,0.44,0.37,1.0,1.0,1.0,1.0
2efbc83a6b9b7f86,UFC 85: Bedlam,2008-06-07,"London, England, United Kingdom",ff872fa3e9ec32a9,welterweight,0,Decision - Unanimous,3,300,3.0,Mario Yamasaki,Marcus Davis,b7d524c77c27389b,0.0,31.0,55.0,56.0,82.0,107.0,77.0,3.0,5.0,60.0,2.0,136.0,20.0,41.0,49.0,3.0,4.0,75.0,8.0,10.0,80.0,13.0,33.0,39.0,14.0,17.0,82.0,4.0,5.0,80.0,64.0,9.0,25.0,41.0,45.0,12.0,The Irish Hand Grenade,22,11,0,177.8,77.11,177.8,Southpaw,1973-08-24,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,Mike Swick,9fe85152f351e737,32.0,0.0,9fe85152f351e737,Mike Swick,8,140.0,34.79,0,15.0,2.066666666666667,2.1333333333333333,0.6,0,5.85,4.38,4.11,3.0,0.11,0.37,1.0,1.0,1.0,1.0
312f47c3d2f83ffa,UFC 89: Bisping vs Leben,2008-10-18,"Birmingham, England, United Kingdom",cc9cabc1fc747aaf,welterweight,0,Submission,2,136,3.0,Marc Goddard,Marcus Davis,b7d524c77c27389b,0.0,25.0,63.0,39.0,36.0,74.0,49.0,1.0,1.0,100.0,1.0,46.0,12.0,46.0,26.0,3.0,5.0,60.0,10.0,12.0,83.0,24.0,62.0,39.0,0.0,0.0,,1.0,1.0,100.0,48.0,12.0,40.0,96.0,0.0,4.0,The Irish Hand Grenade,22,11,0,177.8,77.11,177.8,Southpaw,1973-08-24,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,Marcus Davis,b7d524c77c27389b,3.0,0.0,aac5ac38148f0528,Paul Kelly,9,133.0,35.15,1,7.266666666666667,3.4403669724770642,0.41284403669724773,1.0,0,4.14,4.08,3.22,3.07,0.31,0.39,0.67,0.8,0.67,0.8
68c6cd5287b473a7,UFC 93: Franklin vs Henderson,2009-01-17,"Dublin, Leinster, Ireland",e90dd017386025c4,welterweight,0,Decision - Split,3,300,3.0,Marc Goddard,Marcus Davis,b7d524c77c27389b,0.0,59.0,166.0,35.0,73.0,180.0,41.0,0.0,1.0,0.0,0.0,7.0,29.0,122.0,24.0,27.0,40.0,68.0,3.0,4.0,75.0,53.0,154.0,34.0,6.0,12.0,50.0,0.0,0.0,,49.0,45.0,5.0,89.0,10.0,0.0,The Irish Hand Grenade,22,11,0,177.8,77.11,177.8,Southpaw,1973-08-24,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,Marcus Davis,b7d524c77c27389b,73.0,1.0,91acd6910b802a9e,Chris Lytle,10,91.0,35.4,1,15.0,3.933333333333333,4.866666666666666,0.0,0,3.4,4.61,2.1,2.98,0.53,0.39,0.33,0.6,0.67,0.8
cb6783c39c01d896,UFC 99: The Comeback,2009-06-13,"Cologne, North Rhine-Westphalia, Germany",11ca5d09db47708b,welterweight,0,Decision - Split,3,300,3.0,Marc Goddard,Marcus Davis,b7d524c77c27389b,0.0,19.0,41.0,46.0,104.0,133.0,78.0,2.0,6.0,33.0,3.0,367.0,11.0,29.0,38.0,4.0,8.0,50.0,4.0,4.0,100.0,12.0,30.0,40.0,3.0,5.0,60.0,4.0,6.0,67.0,57.0,21.0,21.0,63.0,15.0,21.0,The Irish Hand Grenade,22,11,0,177.8,77.11,177.8,Southpaw,1973-08-24,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,Dan Hardy,473ce3aa581251a2,28.0,0.0,473ce3aa581251a2,Dan Hardy,11,147.0,35.8,0,15.0,1.2666666666666666,1.8666666666666667,0.3333333333333333,0,3.15,3.96,2.47,2.99,0.53,0.39,0.33,0.6,0.67,0.8
84a067c46306a737,UFC 106: Ortiz vs Griffin 2,2009-11-21,"Las Vegas, Nevada, USA",0c6055509d98ed06,welterweight,0,KO/TKO,1,204,3.0,Josh Rosenthal,Marcus Davis,b7d524c77c27389b,0.0,8.0,24.0,33.0,16.0,32.0,50.0,0.0,2.0,0.0,0.0,66.0,3.0,19.0,16.0,2.0,2.0,100.0,3.0,3.0,100.0,3.0,17.0,18.0,5.0,7.0,71.0,0.0,0.0,,37.0,25.0,37.0,37.0,62.0,0.0,The Irish Hand Grenade,22,11,0,177.8,77.11,177.8,Southpaw,1973-08-24,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,Ben Saunders,484acc7b0f856ce9,22.0,1.0,484acc7b0f856ce9,Ben Saunders,12,161.0,36.24,0,3.4,2.3529411764705883,6.470588235294118,0.0,0,2.88,3.08,2.38,2.61,0.44,0.39,0.33,0.4,0.67,0.6
d0c29452d3272603,UFC 113: Machida vs Shogun 2,2010-05-08,"Montreal, Quebec, Canada",59f77a6ecd041dff,welterweight,0,KO/TKO,2,83,3.0,Philippe Chartier,Marcus Davis,b7d524c77c27389b,2.0,11.0,17.0,64.0,16.0,22.0,73.0,0.0,0.0,,1.0,46.0,9.0,14.0,64.0,2.0,3.0,67.0,0.0,0.0,,5.0,11.0,45.0,3.0,3.0,100.0,3.0,3.0,100.0,81.0,18.0,0.0,45.0,27.0,27.0,The Irish Hand Grenade,22,11,0,177.8,77.11,177.8,Southpaw,1973-08-24,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,Marcus Davis,b7d524c77c27389b,5.0,0.19999999999999996,fb1538b46877a695,Jonathan Goulet,13,168.0,36.7,1,6.383333333333334,1.723237597911227,0.7832898172323759,0.0,0,2.52,2.61,4.4,3.15,0.11,0.39,0.67,0.4,0.33,0.4
054defd5420a551f,UFC 118: Edgar vs Penn 2,2010-08-28,"Boston, Massachusetts, USA",17a8fbfbe8d32258,welterweight,0,Submission,3,242,3.0,Yves Lavigne,Marcus Davis,b7d524c77c27389b,1.0,52.0,203.0,25.0,61.0,213.0,28.0,1.0,1.0,100.0,0.0,12.0,36.0,181.0,20.0,5.0,10.0,50.0,11.0,12.0,92.0,45.0,190.0,24.0,6.0,9.0,67.0,1.0,4.0,25.0,69.0,9.0,21.0,86.0,11.0,1.0,The Irish Hand Grenade,22,11,0,177.8,77.11,177.8,Southpaw,1973-08-24,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,Nate Diaz,8355922d564b152c,94.0,0.8,8355922d564b152c,Nate Diaz,14,112.0,37.01,0,14.033333333333333,3.705463182897862,6.69833729216152,1.0,0,1.78,2.54,3.04,2.88,0.11,0.27,0.4,0.44,0.33,0.6
d1152823307d7e7c,UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",df42fd9af4740d24,lightweight,0,KO/TKO,3,153,3.0,Kim Winslow,Marcus Davis,b7d524c77c27389b,0.0,17.0,76.0,22.0,58.0,122.0,48.0,2.0,4.0,50.0,0.0,262.0,13.0,68.0,19.0,1.0,3.0,33.0,3.0,5.0,60.0,17.0,75.0,23.0,0.0,1.0,0.0,0.0,0.0,,76.0,5.0,17.0,100.0,0.0,0.0,The Irish Hand Grenade,22,11,0,177.8,77.11,177.8,Southpaw,1973-08-24,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,Jeremy Stephens,18968f97ad34f15c,25.0,1.0,18968f97ad34f15c,Jeremy Stephens,15,126.0,37.36,0,12.55,1.3545816733067728,1.99203187250996,0.5,0,2.59,2.6,4.65,4.14,0.33,0.27,0.67,0.6,0.33,0.4
91d73ee59347ac16,The Ultimate Fighter: Heavyweights Finale,2009-12-05,"Las Vegas, Nevada, USA",f6246d2b9f663e33,heavyweight,0,KO/TKO,2,10,3.0,Steve Mazzagatti,Marcus Jones,8fa2b06572365321,0.0,10.0,19.0,52.0,10.0,19.0,53.0,3.0,4.0,75.0,1.0,161.0,6.0,14.0,43.0,1.0,2.0,50.0,3.0,3.0,100.0,6.0,14.0,43.0,4.0,5.0,80.0,0.0,0.0,,60.0,10.0,30.0,60.0,40.0,0.0,The Darkness,4,2,0,198.12,120.2,,Orthodox,1973-08-15,1.94,52.0,2.71,58.0,8.71,75.0,0.0,2.9,Matt Mitrione,ba280572acfba13f,14.0,1.0,ba280572acfba13f,Matt Mitrione,1,,36.31,0,5.166666666666667,1.9354838709677418,2.7096774193548385,0.75,1,2.71,2.26,3.74,3.95,0.5,0.33,0.5,0.5,0.5,0.25
8caca5857ce0e30b,UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,"Fairfax, Virginia, USA",df5ab14481442365,lightweight,0,Submission,1,185,3.0,Keith Peterson,Marcus LeVesseur,182f2b78582de3d8,0.0,7.0,14.0,50.0,8.0,15.0,53.0,2.0,2.0,100.0,1.0,129.0,6.0,11.0,55.0,0.0,1.0,0.0,1.0,2.0,50.0,3.0,9.0,33.0,1.0,1.0,100.0,3.0,4.0,75.0,85.0,0.0,14.0,42.0,14.0,42.0,The Prospect,22,7,0,175.26,70.31,177.8,Southpaw,1982-07-17,2.55,64.0,3.7,37.0,3.89,36.0,83.0,0.6,Cody McKenzie,7be63795363029e8,1.0,1.0,7be63795363029e8,Cody McKenzie,1,,29.83,0,3.0833333333333335,2.27027027027027,0.3243243243243243,1.0,1,3.71,2.59,6.7,4.65,1.0,0.33,0.8,0.67,0.0,0.33
6a0b80a24f22e152,UFC on FX: Browne vs Bigfoot,2012-10-05,"Minneapolis, Minnesota, USA",5e69e2fa8421ce5e,lightweight,0,Decision - Split,3,300,3.0,Josh Rosenthal,Marcus LeVesseur,182f2b78582de3d8,0.0,53.0,77.0,68.0,109.0,140.0,78.0,3.0,7.0,42.0,0.0,507.0,10.0,29.0,34.0,9.0,10.0,90.0,34.0,38.0,89.0,10.0,27.0,37.0,42.0,48.0,88.0,1.0,2.0,50.0,18.0,16.0,64.0,18.0,79.0,1.0,The Prospect,22,7,0,175.26,70.31,177.8,Southpaw,1982-07-17,2.55,64.0,3.7,37.0,3.89,36.0,83.0,0.6,Marcus LeVesseur,182f2b78582de3d8,42.0,1.0,4f853e98886283cf,Carlo Prater,2,143.0,30.22,1,15.0,3.533333333333333,2.8,0.42857142857142855,0,2.27,2.57,0.32,2.6,1.0,0.67,1.0,0.67,0.0,0.33
d1e6a6536ee62517,UFC on FOX: Henderson vs Diaz,2012-12-08,"Seattle, Washington, USA",ed8944898353b526,lightweight,0,KO/TKO,2,236,3.0,Anthony Hamlett,Marcus LeVesseur,182f2b78582de3d8,0.0,9.0,16.0,56.0,11.0,19.0,57.0,2.0,10.0,20.0,0.0,247.0,3.0,7.0,43.0,1.0,1.0,100.0,5.0,8.0,62.0,3.0,6.0,50.0,6.0,10.0,60.0,0.0,0.0,,33.0,11.0,55.0,33.0,66.0,0.0,The Prospect,22,7,0,175.26,70.31,177.8,Southpaw,1982-07-17,2.55,64.0,3.7,37.0,3.89,36.0,83.0,0.6,Abel Trujillo,e14b5aa06eea9653,57.0,0.0,e14b5aa06eea9653,Abel Trujillo,3,64.0,30.4,0,8.933333333333334,1.007462686567164,6.380597014925373,0.2,0,2.9,3.17,1.56,3.27,0.71,0.81,1.0,0.93,0.5,0.33
51b1e2fd9872005b,UFC Fight Night: Song vs. Simon,2023-04-29,"Las Vegas, Nevada, USA",88a63555728c2025,catch weight,0,Submission,2,123,3.0,Mark Smith,Marcus McGhee,c0ac37a4a1133da9,1.0,25.0,53.0,47.0,25.0,54.0,46.0,0.0,0.0,,1.0,31.0,14.0,39.0,36.0,9.0,11.0,82.0,2.0,3.0,67.0,21.0,47.0,45.0,3.0,4.0,75.0,1.0,2.0,50.0,56.0,36.0,8.0,84.0,12.0,4.0,The Maniac,10,2,0,172.72,61.23,175.26,Orthodox,1990-05-07,5.5,45.0,3.64,57.0,0.31,14.0,90.0,0.3,Marcus McGhee,c0ac37a4a1133da9,13.0,1.0,78f485f851891d68,Journey Newson,1,,32.98,1,7.05,3.546099290780142,1.8439716312056738,0.0,1,2.9,2.9,1.56,1.56,0.71,0.71,1.0,1.0,0.5,0.5
d2fa318f34d0aadc,UFC Fight Night: Luque vs. Dos Anjos,2023-08-12,"Las Vegas, Nevada, USA",2c160a1d1fdbf0b0,bantamweight,0,KO/TKO,1,139,3.0,Jason Herzog,Marcus McGhee,c0ac37a4a1133da9,1.0,7.0,13.0,53.0,7.0,13.0,54.0,0.0,0.0,,0.0,5.0,6.0,11.0,55.0,0.0,0.0,,1.0,2.0,50.0,7.0,13.0,54.0,0.0,0.0,,0.0,0.0,,85.0,0.0,14.0,100.0,0.0,0.0,The Maniac,10,2,0,172.72,61.23,175.26,Orthodox,1990-05-07,5.5,45.0,3.64,57.0,0.31,14.0,90.0,0.3,Marcus McGhee,c0ac37a4a1133da9,4.0,1.0,0b362247806341e5,JP Buys,2,105.0,33.26,1,2.316666666666667,3.0215827338129495,1.7266187050359711,0.0,0,3.54,3.12,2.32,1.66,0.21,0.48,1.0,1.0,1.0,0.67
010986ee359fb863,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13,"Las Vegas, Nevada, USA",03de7404decde12f,bantamweight,0,KO/TKO,2,209,3.0,Mark Smith,Marcus McGhee,c0ac37a4a1133da9,1.0,65.0,123.0,52.0,74.0,134.0,55.0,1.0,3.0,33.0,0.0,107.0,57.0,114.0,50.0,7.0,8.0,88.0,1.0,1.0,100.0,52.0,108.0,48.0,3.0,4.0,75.0,10.0,11.0,91.0,87.0,10.0,1.0,80.0,4.0,15.0,The Maniac,10,2,0,172.72,61.23,175.26,Orthodox,1990-05-07,5.5,45.0,3.64,57.0,0.31,14.0,90.0,0.3,Marcus McGhee,c0ac37a4a1133da9,28.0,1.0,96924b0019b3aff1,Gaston Bolanos,3,154.0,33.69,1,8.483333333333333,7.662082514734775,3.300589390962672,0.3333333333333333,0,3.28,3.09,1.79,1.67,0.0,0.36,1.0,1.0,1.0,0.75
